"department","code","name","amount","year"
"435","TELE","Telecommunications",3346954.56,2018
"435","TRAV","Travel and Training",3023323.51,2018
"435",NA,"Total:",470171580.57,2018
"435","ASST","Capital Assets",1312422.46,2019
"435","PROJ","Capital Projects",46494.01,2019
"435","FRNG","Fringe Benefits",121758765.77,2019
"435","UTIL","Fuel and Utilities",8157300.62,2019
"435","INSR","Insurance",5702271.08,2019
"435","REPR","Maintenance and Repair",5033424.96,2019
"435","ADMN","Other Administrative and Operating",94823487.89,2019
"435","PRNT","Printing",672335.65,2019
"435","PROF","Professional and Contractual Services",198116689.93,2019
"435","RENT","Rent & Lease",13094475.26,2019
"435","SPEC","Special Purpose",903.98,2019
"435","SPLY","Supplies",32761795.16,2019
"435","TELE","Telecommunications",3051525.3,2019
"435","TRAV","Travel and Training",2986782.82,2019
"435",NA,"Total:",487518674.89,2019
"435","ASST","Capital Assets",2620548.21,2020
"435","PROJ","Capital Projects",262896.81,2020
"435","FRNG","Fringe Benefits",130575557.62,2020
"435","UTIL","Fuel and Utilities",7467082.93,2020
"435","INSR","Insurance",5363431,2020
"435","REPR","Maintenance and Repair",5901612.36,2020
"435","ADMN","Other Administrative and Operating",101367558.72,2020
"435","PRNT","Printing",1048449.13,2020
"435","PROF","Professional and Contractual Services",227713807.86,2020
"435","RENT","Rent & Lease",13726271.82,2020
"435","SPLY","Supplies",35183321.26,2020
"435","TELE","Telecommunications",3345808.16,2020
"435","TRAV","Travel and Training",2448310.5,2020
"435",NA,"Total:",537024656.38,2020
"435","ASST","Capital Assets",1601949.05,2021
"435","PROJ","Capital Projects",75772.2,2021
"435","FRNG","Fringe Benefits",117444449.16,2021
"435","UTIL","Fuel and Utilities",7379347.86,2021
"435","INSR","Insurance",10092960,2021
"435","REPR","Maintenance and Repair",12273733.68,2021
"435","ADMN","Other Administrative and Operating",142903772.55,2021
"435","PRNT","Printing",606816.87,2021
"435","PROF","Professional and Contractual Services",400315095.62,2021
"435","RENT","Rent & Lease",12192869.01,2021
"435","SPLY","Supplies",79010407.46,2021
"435","TELE","Telecommunications",3687773.03,2021
"435","TRAV","Travel and Training",1058880.69,2021
"435",NA,"Total:",788643827.18,2021
"435","ASST","Capital Assets",4450470.56,2022
"435","PROJ","Capital Projects",324500.37,2022
"435","FRNG","Fringe Benefits",119387659.36,2022
"435","UTIL","Fuel and Utilities",9783116.31,2022
"435","INSR","Insurance",10454112.78,2022
"435","REPR","Maintenance and Repair",4841543.88,2022
"435","ADMN","Other Administrative and Operating",121983419.92,2022
"435","PRNT","Printing",677097.24,2022
"435","PROF","Professional and Contractual Services",661843218.85,2022
"435","RENT","Rent & Lease",12981425.34,2022
"435","SPLY","Supplies",66742716.17,2022
"435","TELE","Telecommunications",6707708.19,2022
"435","TRAV","Travel and Training",1431757.25,2022
"435",NA,"Total:",1021608746.22,2022
"435","ASST","Capital Assets",4296978.26,2023
"435","PROJ","Capital Projects",50292.1,2023
"435","FRNG","Fringe Benefits",87852277.46,2023
"435","UTIL","Fuel and Utilities",6425372.38,2023
"435","INSR","Insurance",6239606.96,2023
"435","REPR","Maintenance and Repair",8080753.94,2023
"435","ADMN","Other Administrative and Operating",83067236.05,2023
"435","PRNT","Printing",446099.11,2023
"435","PROF","Professional and Contractual Services",407859823.05,2023
"435","RENT","Rent & Lease",8054507.92,2023
"435","SPLY","Supplies",56729829.52,2023
"435","TELE","Telecommunications",3946762.2,2023
"435","TRAV","Travel and Training",1237430.69,2023
"435",NA,"Total:",674286969.64,2023
"235","INSR","Insurance",1304,2008
"235","REPR","Maintenance and Repair",645,2008
"235","ADMN","Other Administrative and Operating",23790.64,2008
"235","PRNT","Printing",1097.7,2008
"235","PROF","Professional and Contractual Services",86463.09,2008
"235","RENT","Rent & Lease",90548.21,2008
"235","SPLY","Supplies",14404.11,2008
"235","TELE","Telecommunications",9073.74,2008
"235","TRAV","Travel and Training",2655.22,2008
"235",NA,"Total:",229981.71,2008
"235","INSR","Insurance",1365,2009
"235","ADMN","Other Administrative and Operating",18268.77,2009
"235","PRNT","Printing",974.23,2009
"235","PROF","Professional and Contractual Services",50656.29,2009
"235","RENT","Rent & Lease",88734.67,2009
"235","SPLY","Supplies",27967.77,2009
"235","TELE","Telecommunications",9333.26,2009
"235","TRAV","Travel and Training",2121.9,2009
"235",NA,"Total:",199421.89,2009
"235","INSR","Insurance",1350,2010
"235","REPR","Maintenance and Repair",310,2010
"235","ADMN","Other Administrative and Operating",13212.07,2010
"235","PRNT","Printing",1099.74,2010
"235","PROF","Professional and Contractual Services",68495.33,2010
"235","RENT","Rent & Lease",76736.97,2010
"235","SPLY","Supplies",7391.54,2010
"235","TELE","Telecommunications",10159.17,2010
"235","TRAV","Travel and Training",3269.44,2010
"235",NA,"Total:",182024.26,2010
"235","INSR","Insurance",1181,2011
"235","REPR","Maintenance and Repair",175,2011
"235","ADMN","Other Administrative and Operating",15552.18,2011
"235","PRNT","Printing",1386.72,2011
"235","PROF","Professional and Contractual Services",86758.07,2011
"235","RENT","Rent & Lease",78977.48,2011
"235","SPLY","Supplies",4122.96,2011
"235","TELE","Telecommunications",10789.13,2011
"235","TRAV","Travel and Training",2406.86,2011
"235",NA,"Total:",201349.4,2011
"235","ASST","Capital Assets",3309.83,2012
"235","INSR","Insurance",1135,2012
"235","REPR","Maintenance and Repair",655,2012
"235","ADMN","Other Administrative and Operating",25257.38,2012
"235","PRNT","Printing",1540.35,2012
"235","PROF","Professional and Contractual Services",38190.89,2012
"235","RENT","Rent & Lease",79698.07,2012
"235","SPLY","Supplies",16162.09,2012
"235","TELE","Telecommunications",12361.42,2012
"235","TRAV","Travel and Training",3018.94,2012
"235",NA,"Total:",181328.97,2012
"235","INSR","Insurance",1105,2013
"235","REPR","Maintenance and Repair",213.4,2013
"235","ADMN","Other Administrative and Operating",7514.4,2013
"235","PRNT","Printing",825.8,2013
"235","PROF","Professional and Contractual Services",54304.97,2013
"235","RENT","Rent & Lease",81280.38,2013
"235","SPLY","Supplies",5100.61,2013
"235","TELE","Telecommunications",16241.62,2013
"235","TRAV","Travel and Training",2379.59,2013
"235",NA,"Total:",168965.77,2013
"235","INSR","Insurance",1750,2014
"235","REPR","Maintenance and Repair",278,2014
"235","ADMN","Other Administrative and Operating",14699.08,2014
"235","PRNT","Printing",681.87,2014
"235","PROF","Professional and Contractual Services",81097.94,2014
"235","RENT","Rent & Lease",82567.12,2014
"235","SPLY","Supplies",6075.06,2014
"235","TELE","Telecommunications",17067.85,2014
"235","TRAV","Travel and Training",3121.51,2014
"235",NA,"Total:",207338.43,2014
"235","INSR","Insurance",905,2015
"235","REPR","Maintenance and Repair",73.99,2015
"235","ADMN","Other Administrative and Operating",12991.53,2015
"235","PRNT","Printing",1051.9,2015
"235","PROF","Professional and Contractual Services",95683.71,2015
"235","RENT","Rent & Lease",84201.78,2015
"235","SPLY","Supplies",10775.16,2015
"235","TELE","Telecommunications",17305.38,2015
"235","TRAV","Travel and Training",3242.88,2015
"235",NA,"Total:",226231.33,2015
"235","FRNG","Fringe Benefits",117895.63,2016
"235","ADMN","Other Administrative and Operating",12264.98,2016
"235","PROF","Professional and Contractual Services",53164.94,2016
"235","RENT","Rent & Lease",85819.39,2016
"235","SPLY","Supplies",5449.28,2016
"235","TELE","Telecommunications",17166.52,2016
"235","TRAV","Travel and Training",670,2016
"235",NA,"Total:",292430.74,2016
"235","FRNG","Fringe Benefits",173756.63,2017
"235","INSR","Insurance",955,2017
"235","ADMN","Other Administrative and Operating",51698.53,2017
"235","PROF","Professional and Contractual Services",65956.5,2017
"235","RENT","Rent & Lease",83105.46,2017
"235","SPLY","Supplies",15504.56,2017
"235","TELE","Telecommunications",15526.43,2017
"235","TRAV","Travel and Training",290,2017
"235",NA,"Total:",406793.11,2017
"235","FRNG","Fringe Benefits",170655.12,2018
"235","ADMN","Other Administrative and Operating",79432.11,2018
"235","PROF","Professional and Contractual Services",58598.5,2018
"235","RENT","Rent & Lease",61409.55,2018
"235","SPLY","Supplies",19681.89,2018
"235","TELE","Telecommunications",16145.77,2018
"235","TRAV","Travel and Training",480,2018
"235",NA,"Total:",406402.94,2018
"235","FRNG","Fringe Benefits",174317.64,2019
"235","INSR","Insurance",892,2019
"235","ADMN","Other Administrative and Operating",123591.42,2019
"235","PROF","Professional and Contractual Services",52944,2019
"235","RENT","Rent & Lease",8772.53,2019
"235","SPLY","Supplies",10566.17,2019
"235","TELE","Telecommunications",1734.27,2019
"235","TRAV","Travel and Training",1355,2019
"235",NA,"Total:",374173.03,2019
"235","FRNG","Fringe Benefits",191447.59,2020
"235","INSR","Insurance",1134,2020
"235","ADMN","Other Administrative and Operating",129940.86,2020
"235","PROF","Professional and Contractual Services",27964,2020
"235","RENT","Rent & Lease",3982.13,2020
"235","SPLY","Supplies",16993.77,2020
"235","TELE","Telecommunications",2036.8,2020
"235","TRAV","Travel and Training",1635,2020
"235",NA,"Total:",375134.15,2020
"235","FRNG","Fringe Benefits",175260.74,2021
"235","ADMN","Other Administrative and Operating",190611.7,2021
"235","PROF","Professional and Contractual Services",54380,2021
"235","RENT","Rent & Lease",2796.4,2021
"235","SPLY","Supplies",1606.75,2021
"235","TELE","Telecommunications",532.4,2021
"235","TRAV","Travel and Training",255,2021
"235",NA,"Total:",425442.99,2021
"235","FRNG","Fringe Benefits",189933.36,2022
"235","REPR","Maintenance and Repair",826.39,2022
"235","ADMN","Other Administrative and Operating",135332.89,2022
"235","PROF","Professional and Contractual Services",39163,2022
"235","RENT","Rent & Lease",2701.52,2022
"235","SPLY","Supplies",234.16,2022
"235","TRAV","Travel and Training",335,2022
"235",NA,"Total:",368526.32,2022
"235","FRNG","Fringe Benefits",118390.49,2023
"235","ADMN","Other Administrative and Operating",176128.84,2023
"235","PROF","Professional and Contractual Services",85290.2,2023
"235","RENT","Rent & Lease",2812.07,2023
"235","SPLY","Supplies",5070.94,2023
"235","TRAV","Travel and Training",225,2023
"235",NA,"Total:",387917.54,2023
"245","ASST","Capital Assets",396964.67,2008
"245","PROJ","Capital Projects",1841784.11,2008
"245","UTIL","Fuel and Utilities",836700.81,2008
"245","INSR","Insurance",111523,2008
"245","REPR","Maintenance and Repair",276991.09,2008
"245","ADMN","Other Administrative and Operating",1045106.59,2008
"245","PRNT","Printing",542572.66,2008
"245","PROF","Professional and Contractual Services",577166.88,2008
"245","RENT","Rent & Lease",183770.9,2008
"245","SPLY","Supplies",1167830.43,2008
"245","TELE","Telecommunications",213158.94,2008
"245","TRAV","Travel and Training",371321.05,2008
"245",NA,"Total:",7564891.13,2008
"245","ASST","Capital Assets",525453.36,2009
"245","PROJ","Capital Projects",1273605.73,2009
"245","UTIL","Fuel and Utilities",857177.34,2009
"245","INSR","Insurance",120916,2009
"245","REPR","Maintenance and Repair",349955.03,2009
"245","ADMN","Other Administrative and Operating",661610.68,2009
"245","PRNT","Printing",526282.65,2009
"245","PROF","Professional and Contractual Services",633575.04,2009
"245","RENT","Rent & Lease",207636.09,2009
"245","SPLY","Supplies",1165712.31,2009
"245","TELE","Telecommunications",119857.43,2009
"245","TRAV","Travel and Training",356585.08,2009
"245",NA,"Total:",6798366.74,2009
"245","ASST","Capital Assets",470336.16,2010
"245","PROJ","Capital Projects",3090164.61,2010
"245","UTIL","Fuel and Utilities",723375,2010
"245","INSR","Insurance",137292.95,2010
"245","REPR","Maintenance and Repair",305903.4,2010
"245","ADMN","Other Administrative and Operating",537510.64,2010
"245","PRNT","Printing",558264.73,2010
"245","PROF","Professional and Contractual Services",1077783.8,2010
"245","RENT","Rent & Lease",229955.4,2010
"245","SPLY","Supplies",1171049.74,2010
"245","TELE","Telecommunications",142963.33,2010
"245","TRAV","Travel and Training",352042.33,2010
"245",NA,"Total:",8796642.09,2010
"245","ASST","Capital Assets",613070.09,2011
"245","PROJ","Capital Projects",1837956.89,2011
"245","UTIL","Fuel and Utilities",800322.58,2011
"245","INSR","Insurance",133708,2011
"245","REPR","Maintenance and Repair",669798.85,2011
"245","ADMN","Other Administrative and Operating",470517.57,2011
"245","PRNT","Printing",419450.27,2011
"245","PROF","Professional and Contractual Services",1179927.45,2011
"245","RENT","Rent & Lease",257625.6,2011
"245","SPLY","Supplies",1120175.3,2011
"245","TELE","Telecommunications",129600.99,2011
"245","TRAV","Travel and Training",410929.17,2011
"245",NA,"Total:",8043082.76,2011
"245","ASST","Capital Assets",509360.03,2012
"245","PROJ","Capital Projects",5662662.32,2012
"245","UTIL","Fuel and Utilities",767579.22,2012
"245","INSR","Insurance",138924,2012
"245","REPR","Maintenance and Repair",292971.94,2012
"245","ADMN","Other Administrative and Operating",420959.78,2012
"245","PRNT","Printing",376325.36,2012
"245","PROF","Professional and Contractual Services",1051972.68,2012
"245","RENT","Rent & Lease",271903.23,2012
"245","SPLY","Supplies",1024407.41,2012
"245","TELE","Telecommunications",134243.77,2012
"245","TRAV","Travel and Training",375577.38,2012
"245",NA,"Total:",11026887.12,2012
"245","ASST","Capital Assets",626862.54,2013
"245","PROJ","Capital Projects",9834929.17,2013
"245","UTIL","Fuel and Utilities",801266.24,2013
"245","INSR","Insurance",148778,2013
"245","REPR","Maintenance and Repair",213979.68,2013
"245","ADMN","Other Administrative and Operating",566193.81,2013
"245","PRNT","Printing",385786.46,2013
"245","PROF","Professional and Contractual Services",1139955.23,2013
"245","RENT","Rent & Lease",270470.77,2013
"245","SPLY","Supplies",1075356.01,2013
"245","TELE","Telecommunications",197323.48,2013
"245","TRAV","Travel and Training",319087.17,2013
"245",NA,"Total:",15579988.56,2013
"245","ASST","Capital Assets",431920.68,2014
"245","PROJ","Capital Projects",3452126.07,2014
"245","UTIL","Fuel and Utilities",955073.48,2014
"245","INSR","Insurance",254353,2014
"245","REPR","Maintenance and Repair",315782.61,2014
"245","ADMN","Other Administrative and Operating",456308.85,2014
"245","PRNT","Printing",346463.33,2014
"245","PROF","Professional and Contractual Services",1218672.74,2014
"245","RENT","Rent & Lease",248105.73,2014
"245","SPLY","Supplies",1225431.97,2014
"245","TELE","Telecommunications",210858.63,2014
"245","TRAV","Travel and Training",323975.91,2014
"245",NA,"Total:",9439073,2014
"245","ASST","Capital Assets",470966.96,2015
"245","PROJ","Capital Projects",1434601.87,2015
"245","UTIL","Fuel and Utilities",845969.1,2015
"245","INSR","Insurance",323808,2015
"245","REPR","Maintenance and Repair",385686.74,2015
"245","ADMN","Other Administrative and Operating",594306.67,2015
"245","PRNT","Printing",345072.67,2015
"245","PROF","Professional and Contractual Services",1491045.37,2015
"245","RENT","Rent & Lease",239959.85,2015
"245","SPLY","Supplies",1370054.79,2015
"245","TELE","Telecommunications",228255.46,2015
"245","TRAV","Travel and Training",329687.61,2015
"245",NA,"Total:",8059415.09,2015
"245","ASST","Capital Assets",343382.85,2016
"245","PROJ","Capital Projects",290503.02,2016
"245","FRNG","Fringe Benefits",2422200.84,2016
"245","UTIL","Fuel and Utilities",677575.29,2016
"245","INSR","Insurance",336037.38,2016
"245","REPR","Maintenance and Repair",245150.67,2016
"245","ADMN","Other Administrative and Operating",1483413.49,2016
"245","PRNT","Printing",228825.72,2016
"245","PROF","Professional and Contractual Services",1016270.18,2016
"245","RENT","Rent & Lease",248289.37,2016
"245","SPLY","Supplies",1266399.73,2016
"245","TELE","Telecommunications",190938.24,2016
"245","TRAV","Travel and Training",176764.19,2016
"245",NA,"Total:",8925750.97,2016
"245","ASST","Capital Assets",388194.04,2017
"245","PROJ","Capital Projects",15454.05,2017
"245","FRNG","Fringe Benefits",3305257.97,2017
"245","UTIL","Fuel and Utilities",755571.92,2017
"245","INSR","Insurance",304236,2017
