FICO,TotalAmtOwed,Volume,Stress,Num_Delinquent,Num_CreditLines,WomanOwned,CorpStructure,NAICS,Months
658,91612.369,39864.31618987206,0.19150871789625537,5,11,0,LLC,445292,15
726,80512.123,38645.94118714741,0.17361056238331907,4,9,0,Sole,445110,20
719,400009.786,225222.04082171497,0.1480057134360155,4,9,0,LLC,722511,21
614,959523.203,228964.66896714675,0.3492253511310946,5,9,0,LLC,445320,16
738,208511.189,128014.74595657265,0.13573383508928907,4,9,0,Partner,445240,16
704,227820.285,81671.22824998558,0.23245669444188077,5,8,0,LLC,445240,14
722,121398.244,79153.37296765612,0.1278090870172668,4,8,0,Partner,444140,13
800,157851.966,75862.17804220329,0.17339774363823357,4,10,1,Sole,445230,16
684,475330.505,224625.7506314873,0.1763416496341544,5,11,1,Corp,459210,10
677,328189.927,502832.73713145556,0.05439017502987965,5,11,0,Partner,444240,16
705,35446.219,9869.174127435917,0.2993007869951085,5,8,1,Partner,722511,17
691,274250.652,83597.08658760376,0.2733853766069995,5,10,1,Corp,458210,20
661,182219.025,61578.981017900456,0.2465925629004137,5,10,0,Sole,444240,20
733,110477.206,23068.93813926444,0.3990835545942855,4,12,1,Sole,459210,22
761,546918.134,440345.7688848104,0.10350164436027312,4,13,1,Corp,445230,15
693,395316.196,88689.87286821018,0.3714405632567026,5,8,0,Sole,445320,21
794,314232.068,102948.90387942246,0.254359246965239,4,12,0,Sole,722410,15
651,57028.488,50332.314016576194,0.0944199386190525,5,8,0,Partner,722514,33
679,54086.151,23402.740884038416,0.1925919392234126,5,12,1,Sole,444140,21
641,184776.163,42511.785862204204,0.3622057570868409,5,8,0,Corp,459310,15
766,107928.182,123547.72794064469,0.07279790018467687,4,12,1,LLC,458210,18
713,1081542.095,370348.44509987335,0.2433613779379075,5,10,1,LLC,444140,18
724,31404.998,11547.33438079436,0.22663959320511454,4,9,0,Corp,444240,17
705,148676.166,68859.79850396916,0.1799261799943525,5,11,0,Sole,459910,17
705,230278.137,112524.77678766349,0.1705388386258399,5,8,1,Partner,458310,19
748,23034.124,16426.93716995046,0.11685138339998424,4,10,1,LLC,441120,19
664,49213.982,21692.967837809054,0.189055052186943,5,9,0,Partner,445110,15
727,201911.449,116702.03736296984,0.14417875183276188,4,9,1,Sole,445320,7
716,383993.494,875792.7155758394,0.03653770722709595,4,12,1,LLC,445131,18
682,208104.514,56099.800422803884,0.3091284229646565,5,12,0,Partner,722330,20
681,653852.943,275891.93738099776,0.19749669297060393,5,12,0,Corp,445110,22
738,114422.961,20134.240694818018,0.4735836277379013,4,8,1,LLC,459910,15
707,368899.897,108091.445589643,0.2844041720011829,5,9,1,LLC,459310,13
685,388634.232,112847.6445672298,0.2869903587638083,5,10,0,Corp,444240,17
753,47940.504,14001.356481820922,0.2853324965468226,4,13,0,Sole,445291,17
677,533573.651,228114.88887045204,0.1949213886776077,5,8,0,Corp,444240,17
688,457945.203,130983.4677937945,0.29135051081467833,5,10,1,LLC,722330,20
718,22688.478,9149.419376968242,0.2066477032148575,4,10,0,Sole,444240,15
703,251643.635,126971.64280902056,0.1651573725655289,5,8,1,Corp,722513,15
808,22418.103,13692.474143707563,0.13643810683100893,4,9,0,Sole,722511,14
728,272894.203,154272.07025700144,0.1474095962117372,4,11,0,Sole,445291,13
661,122514.353,34088.55999704337,0.2995001671397143,5,11,1,LLC,459910,23
787,96275.822,51050.05587321292,0.15715918483208755,4,13,0,LLC,722410,17
701,175624.814,74402.94277098594,0.1967046009418577,5,11,0,Sole,444240,14
737,70305.654,27504.79598463921,0.2130102874884804,4,9,1,LLC,459310,18
707,60547.796,143017.16639793274,0.03528002822142056,5,11,0,Corp,722511,17
695,399628.655,131765.9220309413,0.25273900416259826,5,10,0,Partner,445110,12
807,694703.81,373151.8845454111,0.15514321798801325,4,11,1,Partner,458210,18
774,33348.478,5352.178175184384,0.5192352986711986,4,13,1,Corp,459910,20
741,129065.446,38588.01245147736,0.27872526077516474,4,11,0,Partner,445291,18
756,471212.933,558797.1862780264,0.07027190791388348,4,10,1,Corp,722513,14
733,93003.538,35461.04911915978,0.21855796785058484,4,9,0,Corp,444240,22
773,117660.105,47096.344481549706,0.20819044148620014,4,10,0,Corp,722514,22
660,73033.367,26996.74339025826,0.22543881788582074,5,12,0,LLC,722511,19
657,89408.077,58260.114688747235,0.1278863442534968,5,10,0,Sole,722513,14
651,222709.356,257083.43390724625,0.07219101098010068,5,8,1,Partner,441120,15
752,110813.973,60967.11701757704,0.15146685954229494,4,9,0,Partner,459210,18
705,533550.87,1371691.9920430845,0.032414399703372655,5,8,1,LLC,459910,16
645,47486.091,26250.8216958972,0.15074477651945178,5,11,0,Corp,722330,27
682,22040.555,10315.005627574184,0.17806223117869618,5,12,1,Sole,445291,22
624,668483.588,508546.9943353063,0.10954143134692629,5,10,0,Sole,459310,18
651,226970.615,134382.01926063022,0.14074961829516092,5,9,1,Sole,722513,26
643,32792.954,42281.98837075257,0.06463144880284225,5,10,0,Partner,444240,16
675,268719.944,82161.08817026214,0.27255394451764137,5,10,1,LLC,445320,19
753,21580.045,6109.183984220755,0.29436616870243376,4,9,1,Partner,722514,25
714,95899.669,37581.970719348654,0.21264555664237497,4,11,0,Corp,458310,26
650,203421.137,58804.76579660951,0.28827189747338555,5,12,0,Corp,722410,21
636,68374.196,11000.775912646579,0.5179497984425238,5,11,1,Sole,444140,18
643,238196.046,89421.44813562596,0.22197885310349597,5,10,0,Partner,722513,21
630,190784.688,98198.34647861001,0.16190419258702213,5,12,0,Partner,459210,20
757,213536.002,57129.21663544875,0.3114810228693337,4,12,1,Partner,445110,13
773,58700.202,56035.82610055506,0.08729564352673201,4,10,1,Partner,445131,26
719,135082.196,20772.582672539324,0.5419090078552368,4,8,1,Corp,722514,18
687,207078.152,151271.7438541342,0.1140762460126492,5,12,0,Partner,459210,15
658,54205.336,21950.78031516408,0.20578363358740434,5,9,1,Sole,445240,12
647,95026.309,147060.8013279592,0.05384751756978084,5,8,0,Sole,722511,16
713,192237.379,122807.27606446184,0.13044651829036993,5,9,1,Corp,445320,16
650,85133.069,38485.52277553223,0.18434002983524644,5,9,0,Partner,459210,21
775,422050.092,400648.61688184855,0.08778475581352599,4,9,0,Sole,722410,15
710,633001.764,136983.07462698722,0.38508514386643516,5,11,1,LLC,444140,19
757,77294.08,30953.0636694892,0.20809485620263413,4,10,0,Sole,444240,24
689,12703.993,17633.867524639365,0.06003595534865425,5,11,0,Sole,444240,14
667,34244.734,17054.30277853732,0.16733183821063166,5,11,0,Partner,459310,17
691,58955.452,16338.445215260577,0.3006990119686843,5,10,1,Corp,722511,25
676,212374.13,74780.42917598443,0.2366641160218199,5,11,1,Partner,459310,15
741,83966.309,79198.486499595,0.08835007745637219,4,13,1,Sole,722511,18
704,263337.316,126831.34373131015,0.1730232897305175,5,12,0,Corp,722513,15
689,97368.165,26060.45278279535,0.31135352166086416,5,10,1,Sole,459310,21
637,302273.101,344549.8992117298,0.07310820621617466,5,8,1,Sole,445320,17
651,36677.316,9217.697485060622,0.3315842166607943,5,9,1,Sole,445131,19
750,390635.513,486432.84035628126,0.06692179621923487,4,13,1,LLC,445320,21
597,109375.99,81926.63827235677,0.1112539953492606,5,8,0,LLC,458210,18
751,91839.038,41536.151328091466,0.18425523121326523,4,13,1,Partner,722410,22
663,49547.925,75719.96478994415,0.05452978961961091,5,8,0,Corp,458210,12
633,66967.925,37751.949682326434,0.14782442929773376,5,10,0,LLC,722410,10
646,61274.406,25912.404165547538,0.19705622324265348,5,11,0,Partner,722511,13
750,42546.231,30322.347297349534,0.11692759848806007,4,12,1,Sole,458310,16
629,654503.582,763296.2675872599,0.0714558258473751,5,11,0,Sole,444240,22
608,602349.821,230984.3665182467,0.2173126223791489,5,12,0,LLC,445292,13
672,75718.858,18431.305869834516,0.3423471390413199,5,10,1,LLC,458310,17
661,104763.687,64641.38985991541,0.135057542372147,5,9,0,Sole,722513,22
581,110555.382,29678.472879540215,0.31042528830219007,5,8,0,Sole,722511,24
850,317551.907,73546.63815683866,0.35980786586376506,3,10,1,Sole,444240,18
709,45245.463,35984.54809669242,0.10477984161058751,5,10,1,Sole,722410,17
753,64182.68,27106.22629870587,0.19731838020263343,4,12,1,Sole,722410,11
703,354022.574,288599.8127247131,0.10222418680086826,5,9,0,Sole,459210,17
717,21094.712,6611.2876558557045,0.2658926306299315,4,9,0,Partner,722410,16
675,27645.164,8407.729724501274,0.2740054381093132,5,8,0,LLC,458210,15
658,188479.515,97151.6050872497,0.16167129957239748,5,12,0,LLC,445240,21
702,175495.897,67326.27828910464,0.21722065224716322,5,8,1,Partner,722330,18
663,66134.294,47318.08954526638,0.11647112593999469,5,11,0,Corp,722410,12
676,258841.972,133340.3819552393,0.16176768070586572,5,10,0,LLC,459210,19
636,309491.453,967520.3637023221,0.02665675616167371,5,11,0,Sole,459210,16
703,72460.961,32626.75662448402,0.18507550370897957,5,10,1,Sole,444140,24
792,115075.868,42537.80529415125,0.22543842119624352,4,12,0,Partner,445291,16
691,471090.76,200649.89525522175,0.19565204997191088,5,9,1,Corp,445291,12
700,380743.421,461585.05676069803,0.06873840032719235,5,9,0,Partner,445250,20
644,119884.678,41257.91745088349,0.2421447918505979,5,9,0,Sole,459910,17
706,139431.337,34597.16680219689,0.3358447860706189,5,9,1,Corp,722514,13
717,514787.323,270907.51301788405,0.1583527274878543,4,8,1,LLC,445320,16
714,223469.186,221959.48697530193,0.08390014060871764,4,10,1,Sole,459310,18
615,306681.655,593893.0817470187,0.043032669294874516,5,12,1,Sole,459210,15
743,32262.251,24278.46316941621,0.11073686575241797,4,9,0,LLC,459310,12
730,17360.838,2611.064053890778,0.55407928344163,4,9,0,Sole,445250,22
718,311747.979,174434.1976690793,0.14893294203287474,4,9,1,Corp,459210,22
761,1303158.596,551019.6039442474,0.19708291481704626,4,12,0,LLC,722330,14
729,201880.103,149669.9410145229,0.11240294345431895,4,12,0,Corp,444240,20
770,97506.928,42407.324558460816,0.19160787477011856,4,13,1,Partner,445291,15
676,61723.445,35450.146119429846,0.14509447716627333,5,10,0,Partner,458210,25
672,105733.069,94858.76368123201,0.09288640017429012,5,11,1,Corp,458210,20
711,107444.939,18260.908203298342,0.4903230889167612,5,9,1,LLC,445250,16
658,53105.898,31964.94411251608,0.1384482789778184,5,9,0,Corp,459910,14
731,103916.84,31729.16453286926,0.2729267156623606,4,12,1,Corp,458210,16
653,231034.95,46801.63845081376,0.4113726172265074,5,8,0,LLC,441120,12
586,245147.459,102555.5206086496,0.19919897822588473,5,12,0,LLC,459210,22
643,114453.084,56688.77496716726,0.1682477175688491,5,9,0,Corp,445240,15
661,281606.532,102905.91962282253,0.2280452969665258,5,12,0,Corp,459210,17
621,376826.484,254878.78888738906,0.12320447353457165,5,10,0,Sole,459210,12
661,47573.88,161983.37252271106,0.024474672543591806,5,12,1,Sole,445292,24
614,260143.741,113422.34931207036,0.19113204068526818,5,12,0,Corp,459210,16
738,552455.241,235285.5474617439,0.19566835807237803,4,12,0,Sole,445250,21
740,26944.854,12603.921436624356,0.17815126119997265,4,10,0,Partner,445250,18
602,226260.615,126209.65101088797,0.1493946865313287,5,9,0,Sole,722514,19
754,174560.5,310336.92062115844,0.046873921105542976,4,9,0,LLC,441120,16
749,109274.501,63244.09867716336,0.14398510860515754,4,9,1,LLC,459210,6
680,210084.837,83365.31141544874,0.210004250601956,5,9,0,Partner,445292,13
791,112634.648,23954.397976571694,0.3918370512106689,4,10,1,Corp,445110,17
669,994895.256,5044739.797024692,0.01643453207416125,5,8,0,LLC,458310,17
645,15346.706,12892.298283554133,0.09919815214778782,5,12,0,Corp,445230,15
622,70636.486,29719.90292903441,0.1980616776369996,5,10,0,Partner,445240,20
660,105293.262,42064.60355241783,0.20859434676630048,5,8,0,Sole,444240,19
676,156262.907,139337.42164578958,0.09345593425554932,5,8,1,Sole,459210,22
636,122190.698,70045.68067749475,0.14537025078747307,5,8,0,Sole,458310,13
665,349038.246,170812.48820177504,0.1702833370452462,5,11,1,LLC,458210,14
657,256178.356,131318.76439239725,0.16256775208105215,5,10,0,Partner,459310,10
694,198329.72,46967.72371283476,0.35189009302893337,5,8,1,Sole,722330,11
729,54801.858,12513.058025823724,0.364964462769633,4,11,0,Partner,445320,19
636,18277.113,5129.796284264052,0.2969109620731286,5,10,0,LLC,722513,14
707,84673.221,144180.77801500107,0.04893926809901012,5,8,1,Partner,459210,20
694,65421.197,32050.238384562843,0.17010065108571976,5,11,1,LLC,445250,24
675,224053.804,242129.22192654404,0.07711233772104424,5,11,0,Sole,722511,14
735,17047.101,4077.6571768329904,0.3483843021603244,4,10,0,Corp,445291,20
744,70450.933,27011.37611339246,0.2173495737013742,4,11,0,Sole,722511,21
670,40838.747,12530.265691480121,0.27160069869712916,5,11,1,Sole,458310,18
682,533232.73,95230.37190099052,0.4666164790318449,5,11,0,Sole,458310,18
662,164496.859,44760.765898505066,0.30625194426780705,5,11,0,LLC,722513,19
748,130471.721,111527.21968316678,0.09748869780448509,4,13,1,LLC,459310,18
759,640859.201,150368.01971459723,0.35516151318631944,4,9,1,Corp,722410,22
722,461429.564,149677.0102380745,0.2569029379027857,4,11,0,Sole,459210,13
754,246566.335,309764.9704317204,0.06633156278031259,4,12,1,Sole,722330,16
754,17854.052,9627.262798402104,0.1545442040819341,4,9,1,Partner,458210,22
729,103759.535,39277.83662586393,0.22014012632694177,4,8,1,LLC,722511,18
687,107480.629,49492.476266627134,0.18097132653216758,5,8,0,Sole,722330,19
707,89610.596,96662.7833326278,0.07725361725794679,5,10,1,Sole,722514,16
671,142579.647,79650.41372608588,0.14917232308246892,5,8,0,LLC,722511,14
580,92201.458,47864.554258638316,0.16052494277530366,5,11,0,Sole,722410,16
594,229442.627,85284.40413354062,0.22419361559620812,5,9,1,LLC,441120,19
687,284052.282,320806.74634099856,0.07378592803917877,5,12,0,Corp,722514,18
741,158315.897,66982.25967223832,0.1969624715741663,4,12,0,Partner,441120,17
707,23205.723,4663.036231107197,0.4147105349727969,5,9,1,Corp,445240,20
687,535359.69,213850.1309348798,0.20861950051171743,5,10,0,Partner,459310,18
704,16784.913,9345.144934769145,0.14967587552290365,5,10,1,Sole,458310,11
710,184421.211,75093.15309491646,0.20465826265910772,5,10,1,Partner,445110,28
649,69143.645,47629.082906845455,0.12097588416590176,5,8,0,Partner,445320,23
704,304186.454,183740.0993392766,0.13796047383135407,5,11,0,LLC,445110,15
690,263466.259,193352.1412602445,0.11355199606391767,5,9,0,Corp,445240,20
580,342082.66,200202.267537247,0.14239043685171904,5,12,0,Partner,458310,9
658,204009.414,96904.9298458468,0.17543776696442887,5,10,0,Corp,441120,17
683,16783.828,13188.812178765,0.10604839271160985,5,8,1,Partner,445320,19
741,34360.685,9703.8659219415,0.2950772856611949,4,10,1,Sole,445131,16
743,12139.504,7507.50968982232,0.13474845523073517,4,13,1,Partner,722511,12
723,176745.711,51529.89326986375,0.2858303853428289,4,11,1,Partner,458210,21
728,76262.499,22399.792675227625,0.2837172799830576,4,11,0,Corp,445291,18
647,157526.584,106225.62873149221,0.12357860800725551,5,12,0,LLC,445320,16
775,960505.413,1734252.4415515158,0.046153671652548946,4,9,1,Partner,444240,15
681,270035.801,85637.59227239771,0.2627699217078493,5,11,1,LLC,445291,16
609,406970.277,178315.77778000134,0.19019174955926743,5,9,0,Corp,444240,17
704,264915.732,96096.7182833554,0.22973012392478098,5,10,1,Corp,445230,20
636,793464.874,813673.6830795454,0.08126362472862377,5,9,1,LLC,445291,15
641,278790.769,111901.42173642904,0.20761634412523347,5,10,1,Corp,722330,19
654,170858.971,110082.3741868137,0.12934175601237052,5,10,0,Sole,445291,11
762,148990.53,43624.090546789754,0.2846105751289678,4,10,0,Sole,459310,20
619,536658.696,279094.6083620834,0.16023798618847013,5,8,0,Partner,445230,14
736,714316.615,785161.6033128665,0.07581418186035979,4,11,1,Corp,441120,19
681,284369.345,151475.19482106486,0.15644439635585264,5,9,1,Sole,441120,17
676,107837.021,38103.69223325235,0.23584114530571376,5,9,1,Partner,441120,18
700,206977.411,104999.1207638101,0.16426916204500464,5,11,1,Corp,722513,11
727,164362.896,64109.0485475213,0.213650152518596,4,9,1,Corp,445240,17
708,680413.709,560670.4874791314,0.10113095603017115,5,12,1,Partner,459310,23
778,59586.234,23560.530671225006,0.2107558428666676,4,13,1,Sole,445291,20
676,343794.896,106980.09592942626,0.2678028507804528,5,10,1,Partner,459210,7
702,122793.346,76301.95758194833,0.134108994809777,5,9,1,Corp,445320,11
612,69045.198,17920.723474409708,0.32106775757218836,5,11,1,Partner,722330,21
774,341271.464,107541.52730855695,0.2644493655466597,4,13,0,LLC,459310,20
688,170886.147,38396.40929849133,0.37088135349571705,5,12,0,Sole,445230,18
644,168201.188,142626.0748158358,0.09827631928289161,5,9,0,LLC,459310,13
734,192374.409,170039.12726648722,0.09427948148002269,4,10,1,LLC,459310,21
619,108556.259,28702.012800611836,0.3151818995939486,5,10,0,Sole,722514,19
700,210026.601,100115.79329215962,0.17481973797005965,5,9,1,Partner,459210,16
654,247179.621,99801.41090900598,0.20639289126664273,5,11,0,Sole,722513,24
683,20991.371,58218.672847531714,0.030046732965690243,5,12,1,Partner,458210,21
635,465802.731,262972.88372086873,0.14760797273380477,5,8,1,Sole,444240,16
718,145841.332,51951.4842148478,0.23393834684437878,4,8,1,Sole,445292,13
697,124445.617,328960.18303916306,0.031524994871791875,5,10,0,Corp,445250,12
705,100652.615,34961.36392839343,0.2399139213746374,5,9,1,LLC,722511,19
643,103616.166,61956.304031892636,0.1393672627010677,5,9,0,Partner,722330,12
665,238323.231,71073.25632375282,0.27943378814012015,5,8,0,Sole,722330,11
706,146748.096,53681.34881767758,0.2278073906364461,5,10,0,Corp,445250,23
762,32652.788,25113.62867071689,0.10835015928381136,4,11,1,Partner,445291,14
633,156732.694,86648.47911856738,0.1507361463951484,5,9,0,LLC,445110,23
589,138671.255,74357.41149592504,0.15541070734152654,5,8,0,Sole,722513,16
714,280731.693,105002.71814437739,0.22279716338231484,4,8,0,Corp,445291,22
727,94333.696,165631.27587448573,0.04746169642073188,4,8,1,Corp,445240,22
672,240220.755,53694.47745851193,0.37282039415445656,5,8,0,Sole,445320,17
682,263688.292,80932.74777260615,0.2715096785676049,5,12,0,Corp,722410,25
711,326227.349,180946.29797877363,0.15024132972234527,5,9,1,Sole,459310,23
725,24636.421,27813.922457841665,0.07381321661643285,4,9,0,LLC,459210,16
654,166994.586,55343.21297560495,0.2514529741186911,5,8,0,Partner,722513,13
750,111429.263,69790.65044895984,0.13305180360022079,4,9,0,Sole,445250,19
706,156045.168,80547.7379960293,0.1614417030636048,5,12,0,Partner,722511,19
637,33796.305,9209.107631033728,0.3058231983856032,5,8,0,Corp,445240,15
767,36812.193,10324.060463269316,0.29713916931367507,4,11,0,LLC,441120,24
687,43772.288,35658.31970338921,0.10229564087732283,5,10,1,Sole,459910,21
679,15147.03,7079.920663120137,0.17828624924784434,5,9,0,Corp,444140,18
752,18228.327,25895.116388548337,0.058660761635802625,4,13,1,Partner,458210,14
666,206811.085,76505.99370323763,0.22526675687899736,5,8,1,LLC,722330,15
